'Weird Al' Yankovic
2008
2009
2012
2013
50 Cent
Reginald Gardiner
Reginald Owen
Reginald VelJohnson
Rei Sakuma
Reiko Aylesworth
Reiko Dan
Reiko Fujiwara
Reilly Murphy
Reinhard Heydrich
Reinhold Schünzel
Reino Tolvanen
Reizaburô Yamamoto
Rekha Sharma
Remo Girone
Remy Ryan
Ren Ohsugi
Rena Owen
Rena Sofer
Renato Scarpa
Renaud
Rene Auberjonois
Rene Bitorajac
Rene Ceballos
Rene Russo
Renee Jewell
Renee Leblanc
Renee Patrick
Reni Santoni
Renji Ishibashi
Renoly Santiago
Rentarô Mikuni
Renying Zhou
René Cleitman
René Enríquez
René Hofschneider
Renée Taylor
Renée Zellweger
Reva Rose
Reverend Gadget
Rex Allen
Rex Everhart
Rex Harrison
Rhea Perlman
Rhett Giles
Rhiannon Leigh Wryn
Rhona Mitra
Rhonda Britton
Rhonda Fleming
Rhys Ifans
Riaad Moosa
Rica Matsumoto
Ricardo Bartis
Ricardo Cortez
Ricardo Darín
Ricardo Montalban
Rich Cooper
Rich Little
Rich Sommer
Richard 'Pistol' Allen
Richard Arlen
Richard Armitage
Richard Attenborough
Richard Ayoade
Richard Barthelmess
Richard Basehart
Richard Bellos
Richard Belzer
Richard Benjamin
Richard Beymer
Richard Biggs
Richard Boes
Richard Bohringer
Richard Boone
Richard Bradford
Richard Brenneman
Richard Briers
Richard Brooker
Richard Brooks
Richard Burgi
Richard Burton
Richard Carlson
Richard Chamberlain
Richard Conte
Richard Conti
Richard Cox
Richard Crenna
Richard D. Fisher Jr.
Richard DeDomenico
Richard DeManincor
Richard Denning
Richard Dix
Richard Donat
Richard Dreyfuss
Richard Durden
Richard E. Grant
Richard Ebeling
Richard Edson
Richard Egan
Richard Epcar
Richard Eyer
Richard Farnsworth
Richard Feigen
Richard Feynman
Richard Foronjy
Richard Fraser
Richard Gant
Richard George
Richard Gere
Richard Graham
Richard Greene
Richard Griffiths
Richard H. Glanton
Richard Harris
Richard Hawking
Richard Haydn
Richard Hunt
Richard Ingram
Richard Jaeckel
Richard Jenkins
Richard Johnson
Richard Jordan
Richard Kiel
Richard Kind
Richard Lewis
Richard Lexsee
Richard Libertini
Richard Linklater
Richard Lobb
Richard Long
Richard M. Stallman
Richard Macklin
Richard Manuel
Richard Marcus
Richard Masur
Richard McCabe
Richard Moll
Richard Mulligan
Richard Nixon
Richard Norton
Richard O'Barry
Richard O'Brien
Richard Pace
Richard Panebianco
Richard Partlow
Richard Portnow
Richard Pryor
Richard Riddell
Richard Ridings
Richard Riehle
Richard Romanus
Richard Roundtree
Richard Roxburgh
Richard Rutowski
Richard S. Castellano
Richard Schiff
Richard Strange
Richard Stratton
Richard T. Jones
Richard Todd
Richard Tyson
Richard Warwick
Richard Wattis
Richard Whorf
Richard Widmark
Richard Wilson
Richie Havens
Rick Aviles
Rick Collins
Rick Danko
Rick Derby
Rick Ducommun
Rick Forrester
Rick Gonzalez
Rick Hearst
Rick Moranis
Rick Poynor
Rick Rossovich
Rick Zumwalt
Ricki Lake
Rickie Sorensen
Ricky Gervais
Ricky Nelson
Ricky Paull Goldin
Rico Bueno
Rider Strong
Rie Miyazawa
Rihanna
Riisa Naka
Rik Mayall
Riki Takeuchi
Rila Fukushima
Rima Te Wiata
Ringo Starr
Rinko Kikuchi
Rinsly Weerarathne
Rio Kanno
Rip Torn
Rita Cortese
Rita Hayworth
Rita Karin
Rita Macedo
Rita Maiden
Rita Marley
Rita May
Rita Moreno
Rita Wilson
River Phoenix
Riyoko Ikeda
Riz Abbasi
Riz Ahmed
Rob Beckwermert
Rob Brown
Rob Brydon
Rob Corddry
Rob Lowe
Rob Maxey
Rob Mayes
Rob Morrow
Rob Reiner
Rob Riggle
Rob Schneider
Rob Tinkler
Robb Wells
Robbi Morgan
Robbie Coltrane
Robbie Robertson
Robby Benson
Robby Kiger
Robert Altman
Robert Apisa
Robert Arkins
Robert Armstrong
Robert Arthur
Robert August
Robert Bailey Jr.
Robert Balfanz
Robert Bathurst
Robert Beatty
Robert Beltran
Robert Ben Garant
Robert Benz
Robert Blake
Robert C.S. Downs
Robert Capron
Robert Carlyle
Robert Carradine
Robert Clotworthy
Robert Coote
Robert Cornthwaite
Robert Crumb
Robert Culp
Robert Cummings
Robert Curtis Brown
Robert Davi
Robert De Niro
Robert Donat
Robert Douglas
Robert Downey Jr.
Robert Duvall
Robert Englund
Robert Forster
Robert Fortier
Robert Frazer
Robert Fyfe
Robert Gore
Robert Guillaume
Robert Harron
Robert Helpmann
Robert J. Steinmiller Jr.
Robert Jezek
Robert John Burke
Robert Joy
Robert Keith
Robert Kerman
Robert Klein
Robert Knepper
Robert Knott
Robert Lewis
Robert Liensol
Robert Loggia
Robert Longstreet
Robert MacNaughton
Robert Mammone
Robert Manuel
Robert McKim
Robert McNamara
Robert Michael Kelly
Robert Mitchum
Robert Montgomery
Robert Morley
Robert Morse
Robert Newton
Robert Oliveri
Robert Paige
Robert Pastorelli
Robert Paterson
Robert Patrick
Robert Pattinson
Robert Phillips
Robert Popper
Robert Portal
Robert Preston
Robert Prichard
Robert Prosky
Robert Quarry
Robert Redford
Robert Reed
Robert Ri'chard
Robert Ridgely
Robert Romanus
Robert Rusler
Robert Ryan
Robert Sean Leonard
Robert Shaw
Robert Sikma
Robert Stack
Robert Stadlober
Robert Stephens
Robert Strauss
Robert Taylor
Robert Toupin
Robert Townsend
Robert Trujillo
Robert Urich
Robert Urquhart
Robert Van Loon
Robert Vaughn
Robert Vogel
Robert Wagner
Robert Walker
Robert Warwick
Robert Webb
Robert Webber
Robert Wisdom
Robert Wuhl
Robert Young
Roberta Hill
Roberta Maxwell
Roberto Benigni
Roberto Martín Márquez
Roberts Blossom
Robin Ballard
Robin Bartlett
Robin Gammell
Robin Givens
Robin Harris
Robin Kohn
Robin L. Watkins
Robin McLeavy
Robin Quivers
Robin Rosenberg
Robin Shou
Robin Stille
Robin Thomas
Robin Tunney
Robin Walsh
Robin Williams
Robin Wright
Robin de Jesus
Robyn Hitchcock
Robyn Lively
Robyn Lynne Raab
Rocco Siffredi
Rochelle Ballard
Rochelle Davis
Rock Hudson
Rocki DuCharme
Rocky Citron
Rod Mullinar
Rod Steiger
Rod Taylor
Roddy Maude-Roxby
Roddy McDowall
Roddy Piper
Rodger Bumpass
Rodney A. Grant
Rodney Brooks
Rodney Dangerfield
Rodolfo De Alexandre
Rodrigo De la Serna
Rodrigo Noya
Rodrigo Santoro
Rodrigo Sánchez Borhorquez
Rodrigo dos Santos
Roe-ha Kim
Roger Ailes
Roger Allam
Roger B. Smith
Roger Barclay
Roger Bart
Roger Daltrey
Roger Duchesne
Roger E. Mosley
Roger Ebert
Roger Elwin
Roger Heathcott
Roger Jackson
Roger Livesey
Roger Lloyd Pack
Roger Michael
Roger Miller
Roger Montsoret
Roger Moore
Roger Pierre
Roger Príncep
Roger Rees
Roger Salvany
Roger Wilson
Rohan Chand
Roland Manookian
Roland Monod
Roland Topor
Roland Young
Rolando Villazón
Rolf Hoppe
Rolf Sohlman
Rolla France
Romain Duris
Roman Podhora
Roman Polanski
Romane Bohringer
Romanthony
Romany Malco
Romeo Miller
Romi Aboulafia
Romola Garai
Romolo Valli
Romy Rosemont
Romy Schneider
Ron Annabelle
Ron Bliss
Ron Crawford
Ron Dean
Ron Dennis
Ron Eldard
Ron Emanuel
Ron Fazio
Ron Glass
Ron Howard
Ron Kuhlman
Ron Leibman
Ron Lester
Ron Livingston
Ron Marquette
Ron Mathews
Ron Moody
Ron O'Neal
Ron Perlman
Ron Randell
Ron Rich
Ron Rifkin
Ron Silver
Ron Smerczak
Ron White
RonReaco Lee
Ronald Adam
Ronald Cheng
Ronald Colman
Ronald Lacey
Ronald Reagan
Ronan Collins
Ronee Blakley
Rongguang Yu
Ronit Elkabetz
Ronnie Connell
Ronnie James Dio
Ronnie Wood
Ronny Cox
Ronny Dayag
Rooney Mara
Rory Calhoun
Rory Cochrane
Rory Culkin
Rory Kinnear
Rory MacGregor
Rosa Valetti
Rosalind Cash
Rosalind Russell
Rosamund Kwan
Rosamund Pike
Rosana Pastor
Rosanna Arquette
Rosanna Carter
Rosanna DeSoto
Rosario Dawson
Rosario Flores
Roscoe Ates
Roscoe Collins
Roscoe Karns
Roscoe Lee Browne
Roscoe Ward
Rose Abdoo
Rose Byrne
Rose De Liema
Rose McGowan
Roseanne Barr
Rosel Zech
Roselyn Sanchez
Rosemary Clooney
Rosemary Davis
Rosemary DeCamp
Rosemary Dunsmore
Rosemary Harris
Rosemary Murphy
Rosetta LeNoire
Roshan Seth
Rosie Fellner
Rosie Huntington-Whiteley
Rosie O'Donnell
Rosie Perez
Rosie Shaw
Roslyn Ruff
Ross Harper
Ross Malinger
Rossano Brazzi
Rossy de Palma
Roushan Karam Elmi
Rowan Atkinson
Roxane Mesquida
Roxanne Hart
Roy Atwell
Roy Butler
Roy Dotrice
Roy Dupuis
Roy Hyatt
Roy Kinnear
Roy Scheider
Royal Dano
Roz Hammond
Ruben Anders
Ruby Dee
Ruby Keeler
Rubén Blades
Rudolf Forster
Rudolf Klein-Rogge
Rudolf Schündler
Rudolph Valentino
Rudy Basquez
Rudy Blomme
Rudy Vallee
Rudy Youngblood
Rueben Grundy
Rufus
Rufus Sewell
Ruhi Singh
Rujun Ten
Rumi Hiiragi
Ruocheng Ying
Rupert Davies
Rupert Evans
Rupert Everett
Rupert Frazer
Rupert Friend
Rupert Graves
Rupert Grint
Rupert Penry-Jones
Ruslan Akhmetov
Russ Brown
Russ Grieve
Russ Tamblyn
Russell Baer
Russell Bobbitt
Russell Brand
Russell Crowe
Russell Means
Russell Schweickart
Russell Wong
Rusty Schwimmer
Rutanya Alda
Rutger Hauer
Ruth Brown
Ruth Chatterton
Ruth Gemmell
Ruth Gordon
Ruth Hussey
Ruth Marshall
Ruth McCabe
Ruth Nelson
Ruth Roman
Ruth Sheen
Ruth Warrick
Ruth Wilson
Ruy Guerra
Ry Cooder
Rya Kihlstedt
Ryan Bohls
Ryan Bollman
Ryan Corr
Ryan Donowho
Ryan Dunn
Ryan Gosling
Ryan Hurst
Ryan Kelley
Ryan Kwanten
Ryan Lee
Ryan McCluskey
Ryan McFarland
Ryan Merriman
Ryan Newman
Ryan O'Neal
Ryan Phillippe
Ryan Potter
Ryan Reynolds
Ryan Sheckler
Ryan Stiles
Ryo Ishibashi
Ryoko Sano
Ryô Horikawa
Ryô Kase
Ryôko Hirosue
Ryûnosuke Kamiki
Ryûzô Shimada
Rémi Laurent
Rémy Girard
Rúaidhrí Conroy
Rüdiger Vogler
S. Epatha Merkerson
Sab Shimono
Sabrina Artel
Sabrina Ferilli
Sabrina Lloyd
Sabu
Sacha Baron Cohen
Sacha Pitoëff
Sadao Abe
Sadie Frost
Sadie Goldstein
Sady Rebbot
Sae-ron Kim
Saeed Jaffrey
Saemi Nakamura
Safar Ali Moradi
Saffron Burrows
Sagamore Stévenin
Sage Ryan
Sage Stallone
Sahaj Dumpleton
Sahaphap Tor
Said Faraj
Saifei He
Sakke Järvenpää
Sal Lopez
Sal Mineo
Sala Baker
Salameh Feyzi
Saleh Bakri
Salim Kechiouche
Salli Richardson-Whitfield
Sally Ann Howes
Sally Dryer
Sally Field
Sally Hawkins
Sally Kellerman
Sally Kirkland
Sally Lindsay
Sally Potter
Sally Struthers
Sally Yeh
Salma Hayek
Salomé Lelouch
Salvador Allende
Salvador Wood
Salvatore Abbruzzese
Salvatore Ruocco
Salvatore Striano
Salvo Randone
Sam Berry
Sam Burstyn
Sam Claflin
Sam De Grasse
Sam Egli
Sam Elliott
Sam Huntington
Sam J. Jones
Sam Jaeger
Sam Jaffe
Sam Kessel
Sam Lerner
Sam Neill
Sam Riley
Sam Robards
Sam Rockwell
Sam Shepard
Sam Spruell
Sam Wanamaker
Sam Waterston
Sam Worthington
Samaire Armstrong
Samantha Berg
Samantha Boscarino
Samantha Eggar
Samantha Futerman
Samantha Harrington
Samantha Lavigne
Samantha Mathis
Samantha Morton
Samantha Robson
Sami Frey
Samia Kerbash
Samir Khader
Sammi Davis
Sammi Kane Kraft
Sammo Kam-Bo Hung
Sammy Davis Jr.
Samson Jorah
Samuel Anderson
Samuel E. Wright
Samuel Gould
Samuel Joslin
Samuel L. Jackson
Samuel Le Bihan
Samuel West
Samuli Torssonen
Samy Naceri
Sanaa Lathan
Sanabel Hassan
Sancho Gracia
Sandahl Bergman
Sandie Lavelle
Sandra Bernhard
Sandra Bullock
Sandra Dee
Sandra Hess
Sandra Knight
Sandra Milo
Sandra Oh
Sandra Peabody
Sandra Prinsloo
Sandra Reaves-Phillips
Sandra Rodríguez
Sandra Scott
Sandrine Bonnaire
Sandrine Holt
Sandy Baron
Sandy Dennis
Sandy Duncan
Sandy Nelson
Sang-kyung Kim
Sanna Persson
Sanoe Lake
Santi Millán
Santiago Douglas
Santiago Segura
Saoirse Ronan
Sara Allgood
Sara Craddick
Sara Cushman
Sara Gilbert
Sara Kestelman
Sara Lynne Wright
Sara Paxton
Sarah Berry
Sarah Bolger
Sarah Burns
Sarah Chalke
Sarah Churchill
Sarah Clarke
Sarah Douglas
Sarah Gadon
Sarah Habel
Sarah Hadland
Sarah Henderson
Sarah Jaffe
Sarah Jessica Parker
Sarah Laborde
Sarah Michelle Gellar
Sarah Miles
Sarah Paulson
Sarah Peirse
Sarah Polley
Sarah Roemer
Sarah Shahi
Sarah Shoshana David
Sarah Silverman
Sarah Snook
Sarah Stafford
Sarah-Jane Potts
Sarah-Jeanne Labrosse
Sarala Kariyawasam
Sareh Bayat
Sari Lennick
Sarita Choudhury
Sarunyu Wongkrachang
Sasha Graff
Sasha Grey
Sasha Pieterse
Sasha Spielberg
Saskia Mulder
Saskia Post
Saskia Reeves
Sasson Gabai
Saswata Chatterjee
Satomi Hanamura
Satsuki Yukino
Saturnin Fabre
Saul Kahan
Saul Stein
Saul Williams
Saunders Triplets
Saundra McClain
Saurabh Shukla
Savas Dimopoulos
Saveliy Kramarov
Sayaka Maeda
Sayed Badreya
Sayed Jafar Masihullah Gharibzada
Saïd Taghmaoui
Scarlett Johansson
Scatman Crothers
Schuyler Fisk
Schuyler Grant
Scoot McNairy
Scott Adsit
Scott Baio
Scott Bakula
Scott Beach
Scott Bigelow
Scott Brady
Scott Caan
Scott Cohen
Scott Glenn
Scott Grimes
Scott H. Reiniger
Scott Hazell
Scott Hogsett
Scott Holroyd
Scott Ian
Scott MacDonald
Scott McGarraugh
Scott McKenzie
Scott Mechlowicz
Scott Mescudi
Scott Mosier
Scott Patrick Green
Scott Patterson
Scott Paulin
Scott Porter
Scott Rowland
Scott Schwartz
Scott Sener
Scott Speedman
Scott Weinger
Scott Williamson
Scott Wilson
Scott Wolf
Scottie Thompson
Scotty Bowman
Scout Taylor-Compton
Screamin' Jay Hawkins
Seamus Davey-Fitzpatrick
Sean Astin
Sean Bean
Sean Biggerstaff
Sean Bott
Sean Chapman
Sean Connery
Sean Faris
Sean Gullette
Sean Hannon
Sean Hayes
Sean Kennedy
Sean Lawlor
Sean Maguire
Sean McCann
Sean McGinley
Sean Nelson
Sean Patrick Flanery
Sean Patrick Thomas
Sean Penn
Sean Pertwee
Sean Tabibian
Sean Young
Seann William Scott
Sebastian Arcelus
Sebastian Blomberg
Sebastian Cabot
Sebastian Koch
Sebastian Rice-Edwards
Sebastian Rudolph
Sebastian Stan
Sebastien Andrieu
Seema Biswas
Sei Ashina
Seiko Takuma
Sela Ward
Selena Gomez
Selma Blair
Seputla Sebogodi
Serge Hazanavicius
Sergej Trifunovic
Sergey Bodrov
Sergey Bodrov Jr.
Sergey Dreyden
Sergey Makovetskiy
Sergi López
Sergio Boris
Sergio Castellitto
Sergio Corrieri
Sergio Kleiner
Sessue Hayakawa
Seth Friedman
Seth Gray
Seth Green
Seth MacFarlane
Seth Meyers
Seth Mumy
Seth Rogen
Setsuko Hara
Setti Ramdane
Seung-yeon Lee
Severn Darden
Sevilla Delofski
Seymour Cassel
Sha-Na-Na
Shafiq Syed
Shah Rukh Khan
Shahab Hosseini
Shahkrit Yamnarm
Shailene Woodley
Shake Tukhmanyan
Shalom Harlow
Shane
Shane Baumel
Shane Brolly
Shane Carruth
Shane Taylor
Shane West
Shani Wallis
Shannen Doherty
Shannen Fields
Shannon Eagen
Shannon Elizabeth
Shannyn Sossamon
Shantel VanSanten
Shanti Das
Shaquille O'Neal
Shareeka Epps
Shari Hall
Sharlto Copley
Sharman Joshi
Sharmila Tagore
Sharni Vinson
Sharon Brown
Sharon Farrell
Sharon Gans
Sharon Leal
Sharon Small
Sharon Stone
Sharon Tate
Sharon Taylor
Shashi Kapoor
Shaun
Shaun Dooley
Shaun Evans
Shaun Parkes
Shaun Toub
Shauna Macdonald
Shawananness Gebrselassie
Shawn Andrews
Shawn Ashmore
Shawn Barron
Shawn Christian
Shawn Doyle
Shawn Driscoll
Shawn Hatosy
Shawn Ku
Shawn Roberts
Shawn Wayans
Shawnee Smith
Shay Astar
Shayesteh Irani
Shea Adams
Shea Fowler
Shea Whigham
Sheb Wooley
Shedrack Anderson III
Shefali Shetty
Sheila Burrell
Sheila Frazier
Sheila Kelley
Sheila Moore
Sheila Reid
Sheila Tousey
Sheila Vand
Shelby Chong
Shelley Berman
Shelley Duvall
Shelley Long
Shelley Thompson
Shelley Winters
Shelton Shakespear Alexander
Sheri Moon Zombie
Sherilyn Fenn
Sherrod Small
Sherry Buchanan
Sherry Miller
Sheryl Lee
Sheryl Lee Ralph
Shi-hoo Kim
Shia LaBeouf
Shigeki Hosokawa
Shigeru Chiba
Shigeru Muroi
Shigesato Itoi
Shiho Fujimura
Shiloh Fernandez
Shima Iwashita
Shin'ichi Chiba
Shin'ichi Himori
Shin'ichi Tsutsumi
Shin'ya Tsukamoto
Shinchô Kokontei
Shinobu Nakayama
Shinohara Takahumi
Shinpachi Tsuji
Shintarô Katsu
Shiori Sekine
Shireen Kadivar
Shiri Appleby
Shirley Anne Field
Shirley Cuff
Shirley Eaton
Shirley Henderson
Shirley Jones
Shirley Knight
Shirley MacLaine
Shirley Stoler
Shirley Temple
Shlomo Green
Shmuel Frenkel
Shon Greenblatt
Shun Oguri
Shungiku Uchida
Shyaam Karra
Shyann McClure
Shyloh Oostwald
Shô Aikawa
Shô Hayami
Shôgen Nitta
Shôhei Hino
Shôji Yasui
Shôko Ikeda
Shôtarô Morikubo
Shôzô Îzuka
Shûichirô Moriyama
Sibelle Hu
Sid Allen
Sid Caesar
Sid Haig
Sidede Onyulo
Sidney Berger
Sidney Blackmer
Sidney Bracey
Sidney James
Sidney Livingstone
Sidney Poitier
Siem Vroom
Sienna Guillory
Sienna Miller
Sigge Fürst
Sigourney Weaver
Sigurd Berg
Sihung Lung
Silvana Corsini
Silvana Mangano
Silvia Pinal
Silvia Tortosa
Sima Mobarak-Shahi
Simon Abkarian
Simon Amédé
Simon Baker
Simon Bird
Simon Callow
Simon Farnaby
Simon Helberg
Simon Lyndon
Simon MacCorkindale
Simon Markey
Simon Merrells
Simon Oakland
Simon Pegg
Simon Quarterman
Simon Russell Beale
Simon Schwarz
Simon Shepherd
Simon Srebnik
Simon Wettenhall
Simon Yam
Simone Griffeth
Simone Mareuil
Simone Mattioli
Simone Renant
Simone Sacchettino
Simone Signoret
Simone Simon
Sinbad
Sinitta Boonyasak
Sinéad Cusack
Siobhan Fallon Hogan
Siobhan Finneran
Siobhan Flynn
Siobhan Hewlett
Siobhan McKenna
Sisqó
Sissela Kyle
Sissy Spacek
Siu Chung Mok
Siu Tin Yuen
Siu-Ho Chin
Siu-Wong Fan
Siân Phillips
Skandar Keynes
Skeet Ulrich
Skip Hinnant
Skye McCole Bartusiak
Skylar Astin
Skyler Shaye
Slavko Labovic
Slavko Stimac
Slavoj Zizek
Slim Pickens
Slobodan Bestic
Snitz Edwards
Snoop Dogg
Sofia Black-D'Elia
Sofia Scarpa Saldanha
Sofia Vassilieva
Soia Lira
Soledad Alfaro
Soledad Miranda
Soledad Villamil
Solomon Perel
Solveig Dommartin
Sondra Locke
Sonia Bergamasco
Sonia Braga
Sonia Dresdel
Sonia Manzano
Sonia Todd
Sonja Smits
Sonja Sohn
Sonny Bono
Sonny Tufts
Sonya Davison
Sook-Yin Lee
Soon-Tek Oh
Soon-Yi Previn
Sophia Bush
Sophia Loren
Sophia Myles
Sophie Anna Everhard
Sophie Guillemin
Sophie Kennedy Clark
Sophie Lee
Sophie Marceau
Sophie Monk
Sophie Nélisse
Sophie Okonedo
Sophie Perry
Sophie Ward
Sorapong Chatree
Soumitra Chatterjee
Space Invader
Spalding Gray
Spartak Bagashvili
Spencer Breslin
Spencer Garrett
Spencer Tracy
Spencer Treat Clark
Spencer Vrooman
Spike Jonze
Spike Lee
Spiros Focás
Spooner Oldham
Srdjan 'Zika' Todorovic
Stacey Dash
Stacey Glick
Stacey LaBerge
Stacey Nelkin
Stacey Scowley
Stacey Travis
Stacy Chbosky
Stacy Edwards
Stacy Hart
Stacy Keach
Stacy Martin
Stan Alexander
Stan Collymore
Stana Katic
Stanislas Carré de Malberg
Stanley Baker
Stanley Beck
Stanley Clayton
Stanley Holloway
Stanley Kubrick
Stanley Tucci
Starletta DuPois
Stathis Giallelis
Stefan Gebelhoff
Stefan Glowacz
Stefan Larsson
Stefan Pashov
Stefania Casini
Stefania Rocca
Stefania Sandrelli
Stefano Accorsi
Stefano Dionisi
Stella Dassas
Stella Gonet
Stella Maeve
Stella Stevens
Stellan Skarsgård
Stepan Krylov
Stephane Gauger
Stephanie 'Stevvi' Alexander
Stephanie Beatriz
Stephanie Bishop
Stephanie Courtney
Stephanie Faracy
Stephanie LaFarge
Stephanie Lane
Stephanie Leonidas
Stephanie McVay
Stephanie Roth Haberle
Stephanie Sawyer
Stephen 'Sugar' Segerman
Stephen Apostolina
Stephen Baldwin
Stephen Boyd
Stephen Campbell Moore
Stephen Chow
Stephen Collins
Stephen Curry
Stephen Dervan
Stephen Dillane
Stephen Dorff
Stephen Fielding
Stephen Fry
Stephen Furst
Stephen Gevedon
Stephen Graham
Stephen Hawking
Stephen Hogan
Stephen Holmes
Stephen J. Lang
Stephen Lack
Stephen Lang
Stephen Macht
Stephen McHattie
Stephen McNally
Stephen Mendillo
Stephen Merchant
Stephen Rannazzisi
Stephen Rea
Stephen Root
Stephen Shea
Stephen Singer
Stephen Spinella
Stephen Stout
Stephen Tobolowsky
Stephen Tompkinson
Stephen Trask
Stephen W. Burns
Stephen Young
Sterling Hayden
Sterling Holloway
Steve Allen
Steve Austin
Steve Bean
Steve Berg
Steve Bisley
Steve Burg
Steve Buscemi
Steve Callahan
Steve Cardenas
Steve Carell
Steve Coogan
Steve Crandell
Steve Drain
Steve Evets
Steve Forrest
Steve Guttenberg
Steve Harris
Steve Hicks
Steve Huison
Steve Inwood
Steve Irwin
Steve James
Steve Lemme
Steve Little
Steve Lively
Steve Lundquist
Steve Marachuk
Steve Marshall
Steve Martin
Steve McQueen
Steve Oedekerk
Steve Oram
Steve Pemberton
Steve Railsback
Steve Reed
Steve Ross
Steve Sandor
Steve Sandvoss
Steve Shill
Steve Talley
Steve Valentine
Steve Van Wormer
Steve Welles
Steve Whitmire
Steve Wiebe
Steve Zahn
Steve-O
Steven Bauer
Steven Berkoff
Steven Brand
Steven Cutts
Steven Freedman
Steven Keats
Steven M. Martin
Steven Mackintosh
Steven Marcus
Steven O'Donnell
Steven Pasquale
Steven Robertson
Steven Scales
Steven Seagal
Steven Sims
Steven Spielberg
Steven Strait
Steven Tyler
Steven Waddington
Steven Weber
Steven Williams
Steven Wright
Steven Yeun
Stevie Wonder
Stew Albert
Stewart Granger
Stewart Porter
Stig Frode Henriksen
Stipe Erceg
Stirling Gallacher
Stockard Channing
Storm Acheche Sahlstrøm
Strother Martin
Stuart Buchanan
Stuart Devenie
Stuart Goodwin
Stuart Graham
Stuart Luce
Stuart Townsend
Stuart Whitman
Stuart Wilson
Stuart Wolfenden
Stéphane Algoud
Stéphane Audran
Stéphane Freiss
Stéphane Rousseau
Su Elliot
Su-jeong Lim
Suchao Pongwilai
Sue Lloyd
Sue Lyon
Sujin Kim
Suk-kyu Han
Sukie Smith
Suleka Mathew
Sullivan Stapleton
Sully Boyar
Sumi Mutoh
Sumi Shimamoto
Sung Kang
Sung-kee Ahn
Sunny Johnson
Suraj Sharma
Susan Blackwell
Susan Blakely
Susan Blu
Susan Brown
Susan Chuang
Susan Clark
Susan Fleetwood
Susan George
Susan Ginwalla
Susan Harrison
Susan Hayward
Susan Kohner
Susan Lynch
Susan McConnell
Susan Penhaligon
Susan Peters
Susan Roman
Susan Sarandon
Susan Sheridan
Susan Strasberg
Susan Tyrrell
Susan Ursitti
Susanna Haavisto
Susanna Pasolini
Susanna Thompson
Susannah Harker
Susannah York
Susanne Benton
Susanne Lothar
Susanne Pollatschek
Susie Bright
Susie Essman
Susumu Fujita
Susumu Terajima
Susy Buchan
Suzanna Hamilton
Suzanne Bateman
Suzanne Bianqui
Suzanne Cloutier
Suzanne Krull
Suzanne Pleshette
Suzanne Rico
Suzuka Ohgo
Suzuki Matsuo
Suzy Amis
Suzy Delair
Suzy Kendall
Suzy Parker
Sven-Bertil Taube
Sverre Anker Ousdal
Svetlana Pismichenko
Swapan Mukherjee
Swini Khara
Swoosie Kurtz
Sy Richardson
Syamsul Arifin
Sybil Thorndike
Syd Brisbane
Sydney Pollack
Sydney Rouviere
Sylvaine Strike
Sylvester Stallone
Sylvia Eckhausen
Sylvia Farrel
Sylvia Hoeks
Sylvia Hoffman
Sylvia Kristel
Sylvia Miles
Sylvia Sidney
Sylvia Syms
Sylvie Richez
Sylvie Testud
Symon Basterfield
Synnøve Macody Lund
Szabolcs Thuróczy
Sze-Man Tsang
Sándor Badár
Sándor Csányi
Sándor Zsótér
Sô Yamamura
Søren Kragh-Jacobsen
Søren Pilmark
T. Wendy McMillan
T.E. Russell
T.J. Cross
T.J. Lowther
T.J. Miller
T.K. Carter
T.P. McKenna
Tab Hunter
Tabitha Lupien
Tabu
Tad Hilgenbrink
Tadanobu Asano
Tadao Takashima
Tae-hoon Kim
Tae-hyun Cha
Tae-woo Kim
Tahar Rahim
Taika Waititi
Taimak
Taina Elg
Taisto Reimaluoto
Taka Guadalcanal
Takahiro Sakurai
Takahiro Tamura
Takahiro Yokokawa
Takako Honda
Takako Matsu
Takao Ohsawa
Takashi Fujii
Takashi Naitô
Takashi Shimura
Takashi Sorimachi
Takashi Tachibana
Takayuki Yamada
Takehiro Murata
Takeshi Kaneshiro
Takeshi Kitano
Takeshi Watabe
Taketoshi Naitô
Takuya Ishida
Takuya Kimura
Takuzô Kawatani
Tal Bachman
Talia Shire
Taliesin Jaffe
Talisa Soto
Tallulah Bankhead
Talulah Riley
Talya Gordon
Tamaki Ogawa
Tamala Jones
Tamao Satô
Tamar van den Dop
Tamara Garina
Tamara Hope
Tamara LaSeon Bass
Tamara Mello
Tamara Tunie
Tamer Hassan
Tamio Kawachi
Tamio Ôki
Tamiyo Kusakari
Tammy Blanchard
Tammy Grimes
Tammy Lauren
Taneli Mäkelä
Tanja Czichy
Tanja Reichert
Tanner Cohen
Tanveer K. Atwal
Tanya Roberts
Tanya Sharma
Tanya Smith
Tao Okamoto
Taphon Phopwandee
Tara Ellis
Tara Fitzgerald
Tara Lynne Barr
Tara Morice
Tara Reid
Tara Strong
Taraji P. Henson
Taraneh Alidoosti
Tariq Ali
Taryn Manning
Taryn Power
Tarô Ishida
Tarô Yamamoto
Tasha de Vasconcelos
Tate Donovan
Tatsuya Fuji
Tatsuya Fujiwara
Tatsuya Gashûin
Tatsuya Mihashi
Tatsuya Nakadai
Tatum O'Neal
Tatyana Ali
Tatyana Bestayeva
Tatyana Samoylova
Tawny Kitaen
Taye Diggs
Taylor Dooley
